Filename,Label
20161207-110730-0.jpg,0
20161207-110753-0.jpg,0
20161207-110822-0.jpg,0
20161207-110837-0.jpg,0
20161207-110850-0.jpg,0
20161207-110901-0.jpg,0
20161207-110913-0.jpg,0
20161207-111001-0.jpg,0
20161207-111013-0.jpg,0
20161207-111058-0.jpg,0
20161207-111112-0.jpg,0
20161207-111122-0.jpg,0
20161207-111134-0.jpg,0
20161207-111143-0.jpg,0
20161207-111159-0.jpg,0
20161207-111232-0.jpg,0
20161207-111246-0.jpg,0
20161207-111317-0.jpg,0
20161207-111327-0.jpg,0
20161207-111342-0.jpg,0
20161207-111352-0.jpg,0
20161207-111440-0.jpg,0
20161207-111508-0.jpg,0
20161207-111539-0.jpg,0
20161207-111555-0.jpg,0
20161207-111609-0.jpg,0
20161207-111620-0.jpg,0
20161207-111654-0.jpg,0
20161207-111718-0.jpg,0
20161207-111744-0.jpg,0
20161207-111813-0.jpg,0
20161207-111850-0.jpg,0
20161207-111903-0.jpg,0
20161207-111917-0.jpg,0
20161207-111955-0.jpg,0
20161207-112006-0.jpg,0
20161207-112015-0.jpg,0
20161207-112029-0.jpg,0
20161207-112141-0.jpg,1
20161207-112158-0.jpg,0
20161207-112245-0.jpg,0
20161207-112255-0.jpg,0
20161207-112452-0.jpg,0
20161207-142354-0.jpg,1
20161207-142413-0.jpg,1
20161207-142702-0.jpg,7
20161207-142721-0.jpg,7
20161207-143329-0.jpg,7
20161207-143344-0.jpg,7
20161207-144425-0.jpg,7
20161207-144437-0.jpg,7
20161207-144713-0.jpg,7
20161207-144724-0.jpg,7
20161207-144746-0.jpg,7
20161207-144807-0.jpg,7
20161207-144824-0.jpg,0
20161207-144902-0.jpg,0
20161207-144946-0.jpg,0
20161207-145017-0.jpg,0
20161207-145147-0.jpg,0
